"","X1","X2","Y","M1","X1OBS","SET","PS","CCS","MARG","MARGMI","UI","SCI","SCIMI","MI","MIMI","MISSCOEF","MODEL"
"13",-1.38886070111234,-0.485435235846668,-0.763318296914461,0,-1.38886070111234,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"14",-0.278788766817371,-0.504217130687904,0.116087833213277,0,-0.278788766817371,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"15",-0.133321336393658,-1.66109907991481,2.17208327760713,0,-0.133321336393658,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"16",0.635950398070074,-0.382333726873818,1.06692386689725,0,0.635950398070074,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"17",-0.284252921416072,-0.5126502578778,0.0566828884190451,0,-0.284252921416072,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"18",-2.65645542090478,2.7018910003448,-3.43852277063185,0,-2.65645542090478,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"19",-2.44046692857552,-1.36211623118972,-1.36048997050554,0,-2.44046692857552,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"20",1.32011334573019,0.137256218558607,-0.485825738148308,0,1.32011334573019,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"21",-0.306638594078475,-1.49362506731629,1.68835473081424,0,-0.306638594078475,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"22",-1.78130843398,-1.4704357414368,-0.767839428131024,0,-1.78130843398,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"23",-0.171917355759621,0.124702386197007,-0.974954663319778,0,-0.171917355759621,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"24",1.2146746991726,-0.996639134884037,0.822743273163315,0,1.2146746991726,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"25",1.89519346126497,-0.0018226143047082,2.45389174981637,0,1.89519346126497,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"26",-0.4304691316062,-0.428258881425815,-0.228433954935478,0,-0.4304691316062,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"27",-0.25726938276893,-0.613671606449495,1.026770270923,0,-0.25726938276893,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"28",-1.76316308519478,-2.02467784541911,-0.0431601002733704,0,-1.76316308519478,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"29",0.460097354831271,-1.22474795035999,0.828790851622956,0,0.460097354831271,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"30",-0.639994875960119,0.179516441117938,0.805796268224275,0,-0.639994875960119,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"31",0.455450123241219,0.567620594423535,-0.465463300827132,0,0.455450123241219,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"32",0.704837337228819,-0.492877353553475,2.43005228542005,0,0.704837337228819,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"33",1.03510352196992,6.28840653511241e-05,-0.527016521237048,0,1.03510352196992,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"34",-0.608926375407211,1.12288964337997,-2.33776694407533,0,-0.608926375407211,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"35",0.50495512329797,1.43985574297619,-1.28505743337735,0,0.50495512329797,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"36",-1.71700867907334,-1.09711376840582,-1.12814994123764,0,-1.71700867907334,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"37",-0.784459008379496,-0.117319560250177,1.08617966745991,0,-0.784459008379496,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"38",-0.850907594176518,1.2014984009197,-2.08200010678416,0,-0.850907594176518,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"39",-2.41420764994663,-0.469729580566301,-1.62698446294585,0,-2.41420764994663,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"40",0.0361226068922556,-0.0524694849389963,-1.13649112839185,0,0.0361226068922556,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"41",0.205998600200254,-0.0861072982370896,-0.655876561025103,0,0.205998600200254,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"42",-0.361057298548666,-0.887679017906432,1.82411130047907,0,-0.361057298548666,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"43",0.758163235699517,-0.444684004884738,2.83887340455848,0,0.758163235699517,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"44",-0.726704827076575,-0.0294448790882381,0.926262847464788,0,-0.726704827076575,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"45",-1.36828104441929,-0.413868849057924,-2.7492403597443,0,-1.36828104441929,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"46",0.432818025888717,1.1133860233682,1.98438090424783,0,0.432818025888717,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"47",-0.811393176186672,-0.480992841653982,0.991534344206715,0,-0.811393176186672,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"48",1.44410126172125,-0.433169032600729,1.84253759094225,0,1.44410126172125,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"49",-0.431446202613345,0.696862576552103,-0.213618666727709,0,-0.431446202613345,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"50",0.655647883402207,-1.05636841317091,0.449215498675692,0,0.655647883402207,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"51",0.321925265203947,-0.0406984751512149,-1.06237937367135,0,0.321925265203947,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"52",-0.783838940880375,-1.55154482234759,0.83147146768609,0,-0.783838940880375,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"53",1.57572751979198,1.16716954923568,-1.14948664296882,0,1.57572751979198,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"54",0.642899305717316,-0.273645701374081,1.16356970521907,0,0.642899305717316,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"55",0.0897606465996057,-0.467845324672254,2.24462364075793,0,0.0897606465996057,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"56",0.276550747291463,-1.23825232798621,0.170767235423501,0,0.276550747291463,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"57",0.679288816055271,-0.00776203377732663,-0.272922130644386,0,0.679288816055271,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"58",0.0898328865790817,-0.80028217795166,0.950648185816864,0,0.0898328865790817,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"59",-2.99309008315293,-0.533492329950436,-3.78247270897644,0,-2.99309008315293,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"60",0.284882953530659,1.28767524558459,-1.50106143990609,0,0.284882953530659,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"61",-0.367234642740975,-0.175525870242127,0.94287326267397,0,-0.367234642740975,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"62",0.185230564865609,-1.07178238415068,2.51742146717744,0,0.185230564865609,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"63",0.581823727365507,0.163206882467382,0.917617509433347,0,0.581823727365507,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"64",1.39973682729268,-0.36273841562795,-0.644547119067076,0,1.39973682729268,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"65",-0.727292059474465,0.590013547987339,-1.38750136533582,0,-0.727292059474465,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"66",1.30254263204414,1.43242192773099,1.25432588295292,0,1.30254263204414,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"67",0.335848119752074,-0.992692511109493,2.38569417949665,0,0.335848119752074,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"68",1.03850609869762,0.454650297580283,0.335794384781772,0,1.03850609869762,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"69",0.920728568290646,0.0848980586784873,-2.67407824152065,0,0.920728568290646,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"70",0.720878162866862,0.895565582264545,-0.0954307889562308,0,0.720878162866862,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"71",-1.04311893856785,-0.229778138946266,-0.0674635928929371,0,-1.04311893856785,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"72",-0.0901863866107067,0.836619068460613,-0.867260801428692,0,-0.0901863866107067,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"73",0.623518161999544,-1.74505586133669,2.57321032556487,0,0.623518161999544,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"74",-0.953523357772344,1.68945892131337,-2.08194729435632,0,-0.953523357772344,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"75",-0.542828814573857,0.864777978518578,-1.92312144995771,0,-0.542828814573857,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"76",0.580996497681682,-0.150775988885748,2.43474418004444,0,0.580996497681682,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"77",0.768178737834591,-1.44900713013917,2.82869728780988,0,0.768178737834591,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"78",0.463767588540167,0.643008700041982,-1.7947124632488,0,0.463767588540167,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"79",-0.885776297409679,0.483193863814768,0.427077932076746,0,-0.885776297409679,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"80",-1.09978089864786,-0.00635562642138871,0.472371345886304,0,-1.09978089864786,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"81",1.51270700980493,0.151455892862424,2.43254726972895,0,1.51270700980493,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"82",0.257921437532031,-0.584108970349804,-1.31938781495944,0,0.257921437532031,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"83",0.0884402291595864,0.368806732630242,-1.02046475015778,0,0.0884402291595864,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"84",-0.120896537539089,0.294654339719516,0.410617085217779,0,-0.120896537539089,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"85",-1.19432889516053,-0.279259373342575,-0.858230911966738,0,-1.19432889516053,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"86",0.611996898040387,-1.33623665489315,2.40064954769324,0,0.611996898040387,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"87",-0.217139845746521,0.700748818440034,2.27958294934498,0,-0.217139845746521,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"88",-0.182756706331922,0.554196622274033,-1.80084775032553,0,-0.182756706331922,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"89",0.93334632857116,-0.836306592801415,-0.977507228035302,0,0.93334632857116,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"90",0.821773110508249,-1.59458816200624,2.77216512667403,0,0.821773110508249,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"91",1.39211637593427,0.204958580587634,0.293281901730202,0,1.39211637593427,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"92",-0.476173923054674,-0.34508797797289,0.448767423768641,0,-0.476173923054674,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"93",0.650348560726305,0.252611703364455,-0.658363283565926,0,0.650348560726305,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"94",1.39111045639,-1.29400246548455,5.56078504631023,0,1.39111045639,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"95",-1.1107888794479,-0.959170444380363,-0.312436198118195,0,-1.1107888794479,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"96",-0.860792586877842,1.0857748536799,-2.56710359839681,0,-0.860792586877842,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"97",-1.13173868085377,0.403774904715714,-1.75165352450207,0,-1.13173868085377,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"98",-1.4592139995024,0.586487536719298,-0.924369137507334,0,-1.4592139995024,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"99",0.0799825532411612,1.81522844615395,-1.60870326214913,0,0.0799825532411612,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"100",0.65320433964919,0.128821428602383,-1.58891884992787,0,0.65320433964919,"TRAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M1"
"101",1.37095844714667,1.20096537559849,-2.43121493750279,0,1.37095844714667,"TEST",-1.18835732070692,-1.18835732070692,-1.18835732070692,NA,-1.18835732070692,-1.26296073315416,-1.26296073315416,-1.26296073315416,-1.26296073315416,0,"M1"
"102",-0.564698171396089,1.04475108716773,-1.17553890190017,0,-0.564698171396089,"TEST",1.39339426957555,1.39339426957555,1.39339426957555,NA,1.39339426957555,1.55994672896303,1.55994672896303,1.55994672896303,1.55994672896303,0,"M1"
"103",0.363128411337339,-1.00320864683985,2.88905972374362,0,0.363128411337339,"TEST",-0.0153317938513765,-0.0153317938513765,-0.0153317938513766,NA,-0.0153317938513765,-0.0189527951729925,-0.0189527951729925,-0.0189527951729925,-0.0189527951729925,0,"M1"
"104",0.63286260496104,1.84848190167275,1.46178171827739,0,0.63286260496104,"TEST",0.556414313662313,0.556414313662313,0.556414313662312,NA,0.556414313662313,0.536346209128831,0.536346209128831,0.536346209128831,0.536346209128831,0,"M1"
"105",0.404268323140999,-0.666773408757817,-0.718878345813861,0,0.404268323140999,"TEST",0.397414828240342,0.397414828240342,0.397414828240342,NA,0.397414828240342,0.416889384693577,0.416889384693577,0.416889384693577,0.416889384693577,0,"M1"
"106",-0.106124516091484,0.105513812456069,-1.70775056386279,0,-0.106124516091484,"TEST",0.843220829472459,0.843220829472459,0.843220829472458,NA,0.843220829472459,0.890638577050728,0.890638577050728,0.890638577050728,0.890638577050728,0,"M1"
"107",1.51152199743894,-0.422255881868856,1.01621006611964,0,1.51152199743894,"TEST",0.396711411367606,0.396711411367606,0.396711411367605,NA,0.396711411367606,0.390504591948737,0.390504591948737,0.390504591948737,0.390504591948737,0,"M1"
"108",-0.0946590384130976,-0.122350171954971,-1.34258138315848,0,-0.0946590384130976,"TEST",0.226908070317201,0.226908070317201,0.226908070317201,NA,0.226908070317201,0.0497310744849048,0.0497310744849048,0.0497310744849048,0.0497310744849048,0,"M1"
"109",2.01842371387704,0.188193034501498,0.990763839290305,0,2.01842371387704,"TEST",-2.32433355594205,-2.32433355594205,-2.32433355594205,NA,-2.32433355594205,-2.03486942989788,-2.03486942989788,-2.03486942989788,-2.03486942989788,0,"M1"
"110",-0.062714099052421,0.119160957997006,-0.422866415028882,0,-0.062714099052421,"TEST",1.6725286008038,1.6725286008038,1.6725286008038,NA,1.6725286008038,1.77051735685334,1.77051735685334,1.77051735685334,1.77051735685334,0,"M1"
"111",1.30486965422349,-0.0250925508674029,-0.231626460871093,0,1.30486965422349,"TEST",0.569143458829424,0.569143458829424,0.569143458829424,NA,0.569143458829424,0.601331142749974,0.601331142749974,0.601331142749974,0.601331142749974,0,"M1"
"112",2.28664539270111,0.108072727942033,4.82663648183717,0,2.28664539270111,"TEST",-0.337942928590906,-0.337942928590906,-0.337942928590906,NA,-0.337942928590906,-0.35395534805569,-0.35395534805569,-0.35395534805569,-0.35395534805569,0,"M1"
"113",-1.38886070111234,-0.485435235846668,-0.763318296914461,0,-1.38886070111234,"TEST",0.63992219335145,0.63992219335145,0.63992219335145,NA,0.63992219335145,0.419113580962242,0.419113580962242,0.419113580962242,0.419113580962242,0,"M1"
"114",-0.278788766817371,-0.504217130687904,0.116087833213277,0,-0.278788766817371,"TEST",0.156712260592721,0.156712260592721,0.156712260592721,NA,0.156712260592721,0.118220838840587,0.118220838840587,0.118220838840587,0.118220838840587,0,"M1"
"115",-0.133321336393658,-1.66109907991481,2.17208327760713,0,-0.133321336393658,"TEST",1.1706333852552,1.1706333852552,1.1706333852552,NA,1.1706333852552,1.29500050100735,1.29500050100735,1.29500050100735,1.29500050100735,0,"M1"
"116",0.635950398070074,-0.382333726873818,1.06692386689725,0,0.635950398070074,"TEST",0.306202089689619,0.306202089689619,0.306202089689619,NA,0.306202089689619,0.29623020417899,0.29623020417899,0.29623020417899,0.29623020417899,0,"M1"
"117",-0.284252921416072,-0.5126502578778,0.0566828884190451,0,-0.284252921416072,"TEST",1.31017681022322,1.31017681022322,1.31017681022322,NA,1.31017681022322,1.11622110998192,1.11622110998192,1.11622110998192,1.11622110998192,0,"M1"
"118",-2.65645542090478,2.7018910003448,-3.43852277063185,0,-2.65645542090478,"TEST",-0.0545717545572857,-0.0545717545572857,-0.0545717545572858,NA,-0.0545717545572857,-0.0753790905514973,-0.0753790905514973,-0.0753790905514973,-0.0753790905514973,0,"M1"
"119",-2.44046692857552,-1.36211623118972,-1.36048997050554,0,-2.44046692857552,"TEST",-0.441518025115271,-0.441518025115271,-0.441518025115271,NA,-0.441518025115271,-0.537286255452301,-0.537286255452301,-0.537286255452301,-0.537286255452301,0,"M1"
"120",1.32011334573019,0.137256218558607,-0.485825738148308,0,1.32011334573019,"TEST",-0.499119731633046,-0.499119731633046,-0.499119731633047,NA,-0.499119731633046,-0.907777430713732,-0.907777430713732,-0.907777430713732,-0.907777430713732,0,"M1"
"121",-0.306638594078475,-1.49362506731629,1.68835473081424,0,-0.306638594078475,"TEST",-1.09946562168471,-1.09946562168471,-1.09946562168471,NA,-1.09946562168471,-1.06292503236942,-1.06292503236942,-1.06292503236942,-1.06292503236942,0,"M1"
"122",-1.78130843398,-1.4704357414368,-0.767839428131024,0,-1.78130843398,"TEST",1.44845209926726,1.44845209926726,1.44845209926726,NA,1.44845209926726,1.58243229917723,1.58243229917723,1.58243229917723,1.58243229917723,0,"M1"
"123",-0.171917355759621,0.124702386197007,-0.974954663319778,0,-0.171917355759621,"TEST",-0.0437118469616322,-0.0437118469616322,-0.0437118469616323,NA,-0.0437118469616322,-0.0505170023374027,-0.0505170023374027,-0.0505170023374027,-0.0505170023374027,0,"M1"
"124",1.2146746991726,-0.996639134884037,0.822743273163315,0,1.2146746991726,"TEST",0.530033431400907,0.530033431400907,0.530033431400906,NA,0.530033431400907,0.564544258127164,0.564544258127164,0.564544258127164,0.564544258127164,0,"M1"
"125",1.89519346126497,-0.0018226143047082,2.45389174981637,0,1.89519346126497,"TEST",0.683858239925012,0.683858239925012,0.68385823992501,NA,0.683858239925012,0.296838792474156,0.296838792474156,0.296838792474156,0.296838792474156,0,"M1"
"126",-0.4304691316062,-0.428258881425815,-0.228433954935478,0,-0.4304691316062,"TEST",-0.716028276054574,-0.716028276054574,-0.716028276054573,NA,-0.716028276054574,-0.697886844167478,-0.697886844167478,-0.697886844167478,-0.697886844167478,0,"M1"
"127",-0.25726938276893,-0.613671606449495,1.026770270923,0,-0.25726938276893,"TEST",1.42902771684469,1.42902771684469,1.42902771684469,NA,1.42902771684469,1.56762258741859,1.56762258741859,1.56762258741859,1.56762258741859,0,"M1"
"128",-1.76316308519478,-2.02467784541911,-0.0431601002733704,0,-1.76316308519478,"TEST",-0.361816302950453,-0.361816302950453,-0.361816302950453,NA,-0.361816302950453,-0.389497809904267,-0.389497809904267,-0.389497809904267,-0.389497809904267,0,"M1"
"129",0.460097354831271,-1.22474795035999,0.828790851622956,0,0.460097354831271,"TEST",-0.812561610203138,-0.812561610203138,-0.812561610203137,NA,-0.812561610203138,-0.783835216258925,-0.783835216258925,-0.783835216258925,-0.783835216258925,0,"M1"
"130",-0.639994875960119,0.179516441117938,0.805796268224275,0,-0.639994875960119,"TEST",0.0927436654294921,0.0927436654294921,0.092743665429492,NA,0.0927436654294921,0.101545732053546,0.101545732053546,0.101545732053546,0.101545732053546,0,"M1"
"131",0.455450123241219,0.567620594423535,-0.465463300827132,0,0.455450123241219,"TEST",-1.1863684181391,-1.1863684181391,-1.1863684181391,NA,-1.1863684181391,-1.60340953018568,-1.60340953018568,-1.60340953018568,-1.60340953018568,0,"M1"
"132",0.704837337228819,-0.492877353553475,2.43005228542005,0,0.704837337228819,"TEST",0.126960667777505,0.126960667777505,0.126960667777505,NA,0.126960667777505,0.120641041241391,0.120641041241391,0.120641041241391,0.120641041241391,0,"M1"
"133",1.03510352196992,6.28840653511241e-05,-0.527016521237048,0,1.03510352196992,"TEST",-0.206958539232663,-0.206958539232663,-0.206958539232662,NA,-0.206958539232663,-0.238177899996684,-0.238177899996684,-0.238177899996684,-0.238177899996684,0,"M1"
"134",-0.608926375407211,1.12288964337997,-2.33776694407533,0,-0.608926375407211,"TEST",1.5010422482911,1.5010422482911,1.50104224829109,NA,1.5010422482911,1.63337601604893,1.63337601604893,1.63337601604893,1.63337601604893,0,"M1"
"135",0.50495512329797,1.43985574297619,-1.28505743337735,0,0.50495512329797,"TEST",0.842234412639268,0.842234412639268,0.842234412639267,NA,0.842234412639268,0.838237141569836,0.838237141569836,0.838237141569836,0.838237141569836,0,"M1"
"136",-1.71700867907334,-1.09711376840582,-1.12814994123764,0,-1.71700867907334,"TEST",-0.849071137921097,-0.849071137921097,-0.849071137921096,NA,-0.849071137921097,-0.885786639244956,-0.885786639244956,-0.885786639244956,-0.885786639244956,0,"M1"
"137",-0.784459008379496,-0.117319560250177,1.08617966745991,0,-0.784459008379496,"TEST",0.716106722827963,0.716106722827963,0.716106722827963,NA,0.716106722827963,0.301517654435124,0.301517654435124,0.301517654435124,0.301517654435124,0,"M1"
"138",-0.850907594176518,1.2014984009197,-2.08200010678416,0,-0.850907594176518,"TEST",-0.83792630325908,-0.83792630325908,-0.837926303259079,NA,-0.83792630325908,-0.866803277744853,-0.866803277744853,-0.866803277744853,-0.866803277744853,0,"M1"
"139",-2.41420764994663,-0.469729580566301,-1.62698446294585,0,-2.41420764994663,"TEST",0.428081684101396,0.428081684101396,0.428081684101396,NA,0.428081684101396,0.332472842038905,0.332472842038905,0.332472842038905,0.332472842038905,0,"M1"
"140",0.0361226068922556,-0.0524694849389963,-1.13649112839185,0,0.0361226068922556,"TEST",-1.70839019670375,-1.70839019670375,-1.70839019670375,NA,-1.70839019670375,-1.63599244467865,-1.63599244467865,-1.63599244467865,-1.63599244467865,0,"M1"
"141",0.205998600200254,-0.0861072982370896,-0.655876561025103,0,0.205998600200254,"TEST",-1.22245840912943,-1.22245840912943,-1.22245840912943,NA,-1.22245840912943,-1.29370688960011,-1.29370688960011,-1.29370688960011,-1.29370688960011,0,"M1"
"142",-0.361057298548666,-0.887679017906432,1.82411130047907,0,-0.361057298548666,"TEST",0.250117626705668,0.250117626705668,0.250117626705668,NA,0.250117626705668,0.178360364956877,0.178360364956877,0.178360364956877,0.178360364956877,0,"M1"
"143",0.758163235699517,-0.444684004884738,2.83887340455848,0,0.758163235699517,"TEST",-1.62197630880589,-1.62197630880589,-1.62197630880589,NA,-1.62197630880589,-1.5770033952826,-1.5770033952826,-1.5770033952826,-1.5770033952826,0,"M1"
"144",-0.726704827076575,-0.0294448790882381,0.926262847464788,0,-0.726704827076575,"TEST",-0.132337693710247,-0.132337693710247,-0.132337693710247,NA,-0.132337693710247,-0.252048165978191,-0.252048165978191,-0.252048165978191,-0.252048165978191,0,"M1"
"145",-1.36828104441929,-0.413868849057924,-2.7492403597443,0,-1.36828104441929,"TEST",-0.34926100628586,-0.34926100628586,-0.34926100628586,NA,-0.34926100628586,-0.523412748437542,-0.523412748437542,-0.523412748437542,-0.523412748437542,0,"M1"
"146",0.432818025888717,1.1133860233682,1.98438090424783,0,0.432818025888717,"TEST",0.746436464427895,0.746436464427895,0.746436464427894,NA,0.746436464427895,0.807486610250499,0.807486610250499,0.807486610250499,0.807486610250499,0,"M1"
"147",-0.811393176186672,-0.480992841653982,0.991534344206715,0,-0.811393176186672,"TEST",0.65805591567225,0.65805591567225,0.65805591567225,NA,0.65805591567225,0.551499385846833,0.551499385846833,0.551499385846833,0.551499385846833,0,"M1"
